Adj Close,Close,High,Low,Open,Volume,SMA20,EMA20,RSI,MACD,BB_High,BB_Low,Target,Stock
143.0643310546875,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600,144.23700103759765,143.70061783491633,62.138120773484886,3.7878816694460227,151.98777510989527,136.48622696530003,0,AAPL
141.31954956054688,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200,144.66950073242188,143.82246334849944,57.08938145814953,3.43438323795948,151.52023468632134,137.81876677852242,1,AAPL
141.962890625,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500,145.10350036621094,143.99556201908507,58.430525100821846,3.1709373716587095,150.9754886924003,139.23151204002158,1,AAPL
142.1772918701172,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600,145.53300018310546,144.17312759920569,58.89173970115695,2.94594783165968,150.178868546046,140.8871318201649,0,AAPL
141.8459014892578,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000,145.81100006103514,144.30140156808713,57.82398773636671,2.7089797054850067,149.69215190737668,141.9298482146936,1,AAPL
143.6394500732422,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600,146.0779998779297,144.59269671496946,61.854722128899056,2.6392296882227697,149.59705298523463,142.55894677062477,0,AAPL
143.2397918701172,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300,146.19699935913087,144.8172014990907,60.467967894932194,2.5217987023564774,149.66461507250585,142.7293836457559,1,AAPL
143.3470458984375,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700,146.38799896240235,145.03080112380528,60.72239517727759,2.409830899414004,149.59402859040452,143.18196933440018,0,AAPL
142.6636505126953,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800,146.4394989013672,145.13643905388557,57.39528409426819,2.2212542095641368,149.594441341543,143.28455646119139,0,AAPL
142.61488342285156,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700,146.5189987182617,145.2272540333146,57.21180007258221,2.0442066540194332,149.5522280416021,143.48576939492133,0,AAPL
142.1365203857422,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100,146.5169990539551,145.26275423047662,55.34467471523584,1.84311083933747,149.55259547881028,143.4814026290999,1,AAPL
142.3903350830078,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500,146.35249938964844,145.31963483808374,56.16219418508071,1.68529332878623,149.1464933265044,143.55850545279247,1,AAPL
145.3482666015625,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600,146.3729995727539,145.65966955728038,64.35275720155033,1.7841508134118271,149.23433740768547,143.51166173782235,1,AAPL
145.5532684326172,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000,146.50849990844728,145.98732065692184,64.84304558380995,1.8580237279607275,149.6070589230099,143.40994089388465,1,AAPL
147.5252227783203,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000,146.94199981689454,146.47614679599477,69.22726487307622,2.055866032724026,150.07381520747558,143.8101844263135,0,AAPL
146.61737060546875,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700,147.1440002441406,146.829847333653,65.19621116490586,2.1132545647956533,150.55420558758019,143.73379490070104,0,AAPL
142.87840270996094,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000,147.19200057983397,146.7851000266719,51.814862225529914,1.8286072052258078,150.52890090986187,143.85510024980607,1,AAPL
143.2103271484375,146.6999969482422,148.0,144.5,145.02999877929688,86960300,147.1870002746582,146.77699497158335,52.74214351792273,1.611876278611362,150.5265339101572,143.8474666391592,1,AAPL
144.66490173339844,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600,147.16850051879882,146.91156711156648,56.676886480832636,1.5425647227001775,150.4813986910527,143.85560234654494,1,AAPL
146.14874267578125,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800,147.204500579834,147.17808516892845,60.3075950044025,1.591935614046406,150.61014074810365,143.79886041156433,0,AAPL
146.0608673095703,149.6199951171875,150.86000061035156,149.14999389648438,149.4499969482422,48606400,147.3470001220703,147.4106480211436,59.98699232190405,1.605294383154643,150.90316741866286,143.79083282547776,0,AAPL
144.83084106445312,148.36000061035156,150.32000732421875,147.8000030517578,149.80999755859375,58991300,147.51600036621093,147.50106255344912,55.5363058666471,1.496954319851909,150.92433919155994,144.10766154086193,0,AAPL
144.03036499023438,147.5399932861328,149.1199951171875,147.50999450683594,148.35000610351562,48597200,147.61100006103516,147.50477024227612,52.79116327815176,1.3295995057043797,150.90901658305916,144.31298353901116,1,AAPL
145.0651397705078,148.60000610351562,148.75,146.8300018310547,147.47999572753906,55802400,147.74800033569335,147.60907841953704,55.83056321031864,1.2678883574802455,150.97046266342835,144.52553800795835,1,AAPL
149.47760009765625,153.1199951171875,153.49000549316406,148.61000061035156,149.0,90956700,148.12799987792968,148.13392762883709,65.90939514005203,1.5656592212729947,151.9471014922097,144.30889826364967,0,AAPL
148.2183074951172,151.8300018310547,152.8000030517578,151.2899932861328,152.66000366210938,86453100,148.35149993896485,148.48593469571495,61.58990367122758,1.678207764424542,152.47566375097009,144.2273361269596,1,AAPL
148.88214111328125,152.50999450683594,154.97999572753906,152.33999633789062,152.8300018310547,80313700,148.62949981689454,148.86917848725028,62.96764624644625,1.8015063776178692,153.07532535410803,144.18367427968104,1,AAPL
149.99501037597656,153.64999389648438,154.72000122070312,152.39999389648438,153.8699951171875,71115500,148.95899963378906,149.32449424051066,65.22000353730829,1.96851799023284,153.84566402607985,144.07233524149828,1,AAPL
150.62957763671875,154.3000030517578,154.6300048828125,153.08999633789062,153.75999450683594,57808700,149.36699981689452,149.7983522225342,66.47216689685808,2.128786873013013,154.5947663870547,144.13923324673434,1,AAPL
152.96270751953125,156.69000244140625,157.25999450683594,154.38999938964844,154.97000122070312,82278300,149.89700012207032,150.45469986242676,70.65548924655937,2.42074920401771,155.79475097689448,143.99924926724617,0,AAPL
151.42031860351562,155.11000061035156,157.0399932861328,153.97999572753906,156.97999572753906,74420200,150.37249984741212,150.8980618384196,64.89119550573238,2.4958677024242206,156.3408587918326,144.40414090299163,0,AAPL
150.40501403808594,154.07000732421875,156.11000061035156,153.9499969482422,155.49000549316406,57305700,150.78300018310546,151.2001518846862,61.34365414781868,2.4433158626532077,156.58033136411802,144.9856690020929,0,AAPL
145.4263458251953,148.97000122070312,155.47999572753906,148.6999969482422,155.0,140893200,150.7870002746582,150.98775658335447,47.60070546768777,1.9674606196729485,156.57920947893763,144.99479107037877,1,AAPL
145.99256896972656,149.5500030517578,151.4199981689453,148.75,150.6300048828125,102404300,150.80950012207032,150.85082767558336,49.00004601504432,1.6184863090497572,156.5787726111112,145.04022763302945,0,AAPL
144.5965576171875,148.1199951171875,151.07000732421875,146.91000366210938,150.35000610351562,109296300,150.6595001220703,150.59074838430757,45.75563176232738,1.212554392167874,156.54353879110226,144.77546145303836,1,AAPL
145.48495483398438,149.02999877929688,149.44000244140625,146.3699951171875,148.55999755859375,83281300,150.60149993896485,150.44210556478274,48.11019950463551,0.9532911666062489,156.52563905654915,144.67736082138055,0,AAPL
145.25059509277344,148.7899932861328,148.97000122070312,147.22000122070312,148.44000244140625,68034100,150.7229995727539,150.28476153824465,47.52428419798273,0.7201552534881159,156.38821127225594,145.05778787325187,0,AAPL
142.58555603027344,146.05999755859375,148.82000732421875,145.75999450683594,148.82000732421875,129868800,150.69099960327148,149.88240306399217,41.35479723685721,0.3115145768712182,156.45314635091978,144.92885285562318,0,AAPL
139.53977966308594,142.94000244140625,144.83999633789062,141.27000427246094,143.8000030517578,123478900,150.4284996032715,149.22122205231733,35.65758924782665,-0.26108402044610557,157.03843940491498,143.818559801628,1,AAPL
140.0181427001953,143.42999267578125,144.60000610351562,142.77999877929688,143.92999267578125,75834000,150.1144989013672,148.66967639740912,37.1226268186674,-0.6676382985600071,157.3938870524803,142.8351107502541,1,AAPL
142.3805694580078,145.85000610351562,146.42999267578125,143.6999969482422,144.4499969482422,76404300,149.9259994506836,148.40113636941928,43.91488356589614,-0.7855058122651997,157.4383650334415,142.4136338679257,1,AAPL
143.33729553222656,146.8300018310547,147.0800018310547,145.63999938964844,146.64999389648438,64838200,149.84949951171876,148.25150450862265,46.438168045873354,-0.790724224369967,157.45468178862208,142.24431723481544,1,AAPL
143.4251251220703,146.9199981689453,147.47000122070312,145.55999755859375,145.66000366210938,53477900,149.81849975585936,148.12469438103432,46.67543173414923,-0.778622426564823,157.4660212725162,142.17097823920253,0,AAPL
141.91200256347656,145.3699951171875,145.9600067138672,143.82000732421875,145.47000122070312,74150700,149.65699920654296,147.86234207019177,43.13166990078018,-0.8839147380934378,157.53361961036512,141.7803788027208,0,AAPL
138.5342559814453,141.91000366210938,144.75,141.69000244140625,143.25,108972300,149.09649963378905,147.29545269799345,36.47446052358337,-1.23234632629908,157.48632858075482,140.7066706868233,1,AAPL
139.43238830566406,142.8300018310547,144.4499969482422,142.02999877929688,142.47000122070312,74602000,148.64649963378906,146.8701716630469,39.16326048959925,-1.417900037754606,157.36077653145466,139.93222273612346,0,AAPL
138.134033203125,141.5,144.3800048828125,141.27999877929688,143.66000366210938,89056700,148.09599990844725,146.35872674275672,36.74209744733298,-1.6532154843893068,157.14893285501878,139.04306696187572,1,AAPL
139.2566680908203,142.64999389648438,142.9199981689453,139.11000061035156,141.89999389648438,94639600,147.54599990844727,146.00551409073077,40.18543893078315,-1.7270019709574456,156.5186261342385,138.57337368265604,0,AAPL
135.83018493652344,139.13999938964844,142.2100067138672,138.27000427246094,141.75999450683594,98322000,146.7879997253418,145.35165554777055,34.08663082699867,-2.045130523988263,155.91042382915566,137.66557562152792,1,AAPL
137.75335693359375,141.11000061035156,142.24000549316406,139.36000061035156,139.49000549316406,80861100,146.00899963378907,144.9476884108735,39.62495604071874,-2.1139191160334008,154.23270075867583,137.78529850890232,1,AAPL
138.6221923828125,142.0,142.14999389648438,138.3699951171875,139.47000122070312,83221100,145.35349960327147,144.6669561812665,41.99616353701439,-2.072725963435431,152.6032796612522,138.10371954529074,1,AAPL
139.88145446777344,143.2899932861328,144.22000122070312,142.72000122070312,143.05999755859375,61732700,144.8144989013672,144.53581685792042,45.346675032301604,-1.913925869902954,150.90164389362667,138.7273539091077,0,AAPL
139.500732421875,142.89999389648438,144.17999267578125,142.55999755859375,144.02999877929688,58773200,144.51099853515626,144.3800241949265,44.50959081176068,-1.7988097836041277,150.3388892552343,138.68310781507822,0,AAPL
139.41290283203125,142.80999755859375,144.80999755859375,141.80999755859375,142.27000427246094,64452200,144.17399826049805,144.2304978486091,44.30633865486665,-1.6952990559527166,149.56012869574377,138.78786782525233,0,AAPL
138.14378356933594,141.50999450683594,143.25,141.0399932861328,143.22999572753906,73035900,143.84349822998047,143.97140229224976,41.36769389012244,-1.6985852072953378,149.02796396389138,138.65903249606956,0,AAPL
137.55810546875,140.91000366210938,141.39999389648438,139.1999969482422,141.24000549316406,78762700,143.4374984741211,143.67984051795068,40.04748865848095,-1.7296652484417336,148.187283966688,138.6877129815542,1,AAPL
140.3402557373047,143.75999450683594,143.8800048828125,141.50999450683594,142.11000061035156,69907100,143.18599853515624,143.68747423117784,48.46137249812306,-1.5069547261316245,147.26011364692008,139.1118834233924,1,AAPL
141.3946075439453,144.83999633789062,144.89999389648438,143.50999450683594,143.77000427246094,67940300,143.1249984741211,143.79723824134098,51.25327522979803,-1.2291391597232462,147.05929607128675,139.19070087695545,1,AAPL
143.0639190673828,146.5500030517578,146.83999633789062,143.16000366210938,143.4499969482422,85589200,143.30549850463868,144.05940631852354,55.375214452466864,-0.8610593153087791,147.51116885595468,139.09982815332268,1,AAPL
145.22134399414062,148.75999450683594,149.1699981689453,146.5500030517578,147.00999450683594,76378900,143.5719985961914,144.5070813840771,60.0740366204124,-0.3865694144044767,148.40426302155305,138.73973417082976,1,AAPL
145.70945739746094,149.25999450683594,149.75,148.1199951171875,148.6999969482422,58418800,143.74249801635742,144.9597397767208,61.07272716742398,0.029473321795791207,149.09668283971985,138.38831319299499,1,AAPL
145.9241943359375,149.47999572753906,149.63999938964844,147.8699951171875,148.80999755859375,61421000,143.87499771118163,145.3902403434654,61.52871369571103,0.3726468071165243,149.643386609498,138.10660881286526,0,AAPL
145.15301513671875,148.69000244140625,150.17999267578125,148.63999938964844,149.69000244140625,58883400,143.9634979248047,145.70450340041214,58.862354490365476,0.5742488276949018,149.96561670768753,137.96137914192187,0,AAPL
145.10418701171875,148.63999938964844,149.3699951171875,147.6199951171875,148.67999267578125,50720600,144.12699813842772,145.98407444700607,58.688991949323174,0.7216661350996105,150.44338847818008,137.81060779867536,1,AAPL
145.76805114746094,149.32000732421875,150.83999633789062,149.00999450683594,149.3300018310547,60893400,144.49749832153321,146.30178234007394,60.39721853346096,0.8831855572189227,151.1124935112918,137.88250313177463,0,AAPL
145.30921936035156,148.85000610351562,149.72999572753906,148.49000549316406,149.36000061035156,56094900,144.79849853515626,146.54447031754458,58.593781837068455,0.9621743454646321,151.62700589294803,137.96999117736448,1,AAPL
148.9407196044922,152.57000732421875,153.1699981689453,149.72000122070312,149.82000732421875,100077900,145.35199890136718,147.1183309848469,66.99423241298055,1.3098474325455243,152.7888203573552,137.91517744537916,0,AAPL
146.23660278320312,149.8000030517578,149.94000244140625,146.41000366210938,147.22000122070312,124953200,145.70949935913086,147.3737283245527,57.62006326570836,1.3463448387796007,153.27863861231776,138.14036010594396,0,AAPL
145.41656494140625,148.9600067138672,149.6999969482422,147.8000030517578,148.99000549316406,74588300,146.20049972534179,147.52480245686837,55.102123464686144,1.2925884567235073,153.25805151321347,139.1429479374701,1,AAPL
146.4513702392578,150.02000427246094,151.57000732421875,148.64999389648438,148.66000366210938,69122000,146.64599990844727,147.76244072502004,57.61896201163656,1.3202994901944862,153.4834147953071,139.80858502158742,1,AAPL
147.88638305664062,151.49000549316406,151.97000122070312,149.82000732421875,150.38999938964844,54511500,147.12050018310546,148.11744689341472,60.89298508859883,1.4442293204606358,153.91943063454744,140.3215697316635,0,AAPL
147.36898803710938,150.9600067138672,152.42999267578125,150.63999938964844,151.5800018310547,60394600,147.50400085449218,148.38816687631495,59.11967754722031,1.4825877826288547,154.26055098648484,140.7474507224995,1,AAPL
147.89694213867188,151.27999877929688,152.1999969482422,150.05999755859375,151.88999938964844,65463900,147.92300109863282,148.66357943850372,59.87936270770009,1.5212715541324826,154.5230754102993,141.32292678696635,0,AAPL
147.07574462890625,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900,148.30450134277345,148.8327625816373,56.89065704556391,1.4672346694772784,154.5508850394588,142.0581176460881,1,AAPL
147.43743896484375,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900,148.76950149536134,149.02107067468077,57.88770976191909,1.437692735925026,154.26266509636278,143.2763378943599,0,AAPL
144.612060546875,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100,149.12000122070313,148.9162066265155,48.45981164221835,1.1676221217349507,153.30012514944596,144.9398772919603,0,AAPL
144.56320190429688,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000,149.32550125122071,148.81656743515094,48.31319686941268,0.9387332532493815,152.7709451510256,145.88005735141584,1,AAPL
146.63577270507812,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000,149.58300170898437,148.928323440676,54.586637955640356,0.9178241896619568,152.3525179186714,146.81348549929734,1,AAPL
146.64553833007812,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800,149.7555015563965,149.03038787489734,54.614605242426265,0.8917801923577429,152.1526157777645,147.35838733502848,1,AAPL
147.6232452392578,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200,149.86750183105468,149.21796998204996,57.4388562070421,0.9409846937022053,152.2773833140891,147.45762034802027,1,AAPL
150.05752563476562,153.49000549316406,155.0,150.99000549316406,151.0,88807000,150.0790023803711,149.624830506918,63.525303241362636,1.1674446734842832,152.9389485965491,147.2190561641931,1,AAPL
154.33958435058594,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700,150.4985023498535,150.41008427932462,71.30009091103236,1.6809672524552184,154.91930807198673,146.0776966277203,1,AAPL
156.95965576171875,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600,151.09150238037108,151.37579082908016,74.8347374731263,2.2779332421280287,157.23066567648695,144.95233908425521,1,AAPL
157.41909790039062,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900,151.71050262451172,152.29428734749737,75.40678018146431,2.757175260279581,159.10440128144054,144.3166039675829,1,AAPL
157.8004150390625,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900,152.31500244140625,153.16245080603184,75.89639948796412,3.1323400376605264,160.73410142846888,143.89590345434362,1,AAPL
158.31854248046875,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600,152.9695022583008,153.99840810463894,76.57881307990587,3.4328554776874114,162.20501159933772,143.73399291726386,0,AAPL
153.30328369140625,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800,153.18150177001954,154.26617852882512,59.12890398126482,3.219950028621554,162.56408239617713,143.79892114386195,1,AAPL
156.65658569335938,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200,153.70350189208983,154.83511443019074,64.88968416394988,3.2900680444630837,163.43080732279316,143.9761964613865,1,AAPL
161.60337829589844,165.3000030517578,165.52000427246094,159.9199981689453,159.99000549316406,174048100,154.52050170898437,155.8317704893876,71.3133715107456,3.7111566878226085,165.21377691665762,143.82722650131112,0,AAPL
161.0852813720703,164.77000427246094,170.3000030517578,164.52999877929688,167.47999572753906,152052500,155.25800170898438,156.6830308496803,69.87139456981066,3.956497953783469,166.62154318123464,143.89446023673412,0,AAPL
160.09786987304688,163.75999450683594,164.1999969482422,157.8000030517578,158.74000549316406,136739200,155.87150115966796,157.35702738845703,67.08742886461386,4.023058018987484,167.67157597714487,144.07142634219105,0,AAPL
158.2207489013672,161.83999633789062,164.9600067138672,159.72000122070312,164.02000427246094,118023100,156.41550064086914,157.78397681221261,62.027884977197104,3.876197156094861,168.26278114553062,144.56822013620766,1,AAPL
161.62295532226562,165.32000732421875,167.8800048828125,164.27999877929688,164.2899932861328,107497000,157.11750106811525,158.50169400383226,66.90044168275747,3.994569753523166,169.32283633337687,144.91216580285362,1,AAPL
167.3518829345703,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400,158.15450057983398,159.70915102020834,73.14868895782766,4.509252873530102,171.3946544101116,144.91434674955636,1,AAPL
171.16470336914062,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900,159.36800079345704,161.17304157362227,76.34865670637475,5.172218978531362,174.0621328185471,144.673868768367,0,AAPL
170.6563720703125,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700,160.70000076293945,162.44798976266716,75.06414339996519,5.591212378338554,175.82509979138197,145.57490173449693,1,AAPL
175.43699645996094,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700,162.27900085449218,164.06722854224574,78.69425879686843,6.245851461939054,178.28482222921295,146.27317947977141,0,AAPL
171.8099822998047,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000,163.56650085449218,165.17892158519035,70.32900020763847,6.391613802110555,179.5537314044589,147.57927030452547,0,AAPL
170.4314727783203,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400,164.78300094604492,166.05045303717742,67.3967094648865,6.320497237437195,180.1463551479861,149.41964674410374,1,AAPL
175.29031372070312,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300,166.1980010986328,167.31231494332795,71.8516903398508,6.589218006510606,181.43539581094268,150.96060638632292,0,AAPL
168.40774536132812,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800,167.1365005493164,167.7835225208049,59.45810768861671,6.163067294862003,181.40906146519598,152.86393963343681,0,AAPL
167.31283569335938,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700,167.80000076293945,168.10318698450428,57.751434826120466,5.669609807215068,181.51047270856392,154.08952881731497,0,AAPL
165.95388793945312,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100,168.26000061035157,168.2600263193134,55.61772392843024,5.107503735300753,181.57835815082024,154.9416430698829,1,AAPL
169.1214599609375,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900,168.8585006713867,168.7105005263468,59.38458427889219,4.8673640461012155,181.89448617794795,155.82251516482546,1,AAPL
171.712158203125,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300,169.57000045776368,169.3704527990422,62.20968703233838,4.835147403329927,182.4546313712564,156.68536954427097,1,AAPL
172.33786010742188,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600,170.2870002746582,170.0285047971617,62.88120340036524,4.805859131349109,182.98813409712844,157.58586645218796,1,AAPL
176.29730224609375,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600,171.46300048828124,171.00959975277055,66.8906731360018,5.05122202060582,183.2796561055499,159.6463448710126,0,AAPL
175.280517578125,179.2899932861328,181.3300018310547,178.52999877929688,180.16000366210938,79144300,172.41549987792968,171.79820866070983,64.95049434332768,5.10293047418233,183.50899209397434,161.322007661885,1,AAPL
175.36856079101562,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900,173.11949996948243,172.52028449138626,65.044994342543,5.092470153794409,184.10393950947602,162.13506042948885,0,AAPL
174.21490478515625,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000,173.79099960327147,173.0612094872773,62.65987255001575,4.9321092110883455,184.28260287476343,163.29939633177952,0,AAPL
173.59901428222656,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300,174.48150024414062,173.49061880508125,61.36609876394128,4.70000834054369,184.01557292522875,164.94742756305249,1,AAPL
177.93971252441406,182.00999450683594,182.8800048828125,177.7100067138672,177.8300018310547,104487900,175.4900001525879,174.30198791953407,66.60023741746767,4.81878859225688,183.62660722170827,167.35339308346752,0,AAPL
175.68141174316406,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400,176.20899963378906,174.81608401750628,61.90138794665411,4.672661763799539,183.0643331311076,169.35366613647054,0,AAPL
171.00828552246094,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,176.39599990844727,174.8259806033576,53.4913114018831,4.123614781744635,182.8867505358481,169.90524928104642,0,AAPL
168.15357971191406,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,176.24199981689452,174.556839593514,49.10253966329719,3.4135226794011544,182.99133848415553,169.4926611496335,1,AAPL
168.3197479248047,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,176.12249984741212,174.32952136260272,49.363019372275886,2.831843277316864,183.06849615027278,169.17650354455145,1,AAPL
168.33935546875,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,175.7595001220703,174.1257576558221,49.395838513988956,2.345435616195658,182.73074457449076,168.78825566964986,1,AAPL
171.16470336914062,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,175.72649993896485,174.2166380534633,54.03118690659555,2.16815964365162,182.70404683916195,168.74895303876775,1,AAPL
171.60464477539062,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,175.78649978637696,174.3417200273522,54.726588797931875,2.040457032616189,182.735560295954,168.83743927679993,0,AAPL
168.33935546875,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,175.43099975585938,174.13679454297642,48.82297520863463,1.6507136034818757,182.3521223866382,168.50987712508055,1,AAPL
169.19964599609375,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,175.47150039672852,174.0351957602376,50.34290874039187,1.3967473336610396,182.32709515263568,168.61590564082135,0,AAPL
166.0027618408203,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,175.40450057983398,173.6318440737157,44.99524485407805,0.9209985212272045,182.4516290579661,168.35737210170186,0,AAPL
162.51260375976562,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,175.22850036621094,172.9269061359846,39.99964744162054,0.25297822896982325,182.9730305638412,167.48397016858067,0,AAPL
160.83108520507812,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,174.80449981689452,172.1252955046371,37.820946898455645,-0.41049051025052563,183.8174762304265,165.79152340336253,0,AAPL
158.778076171875,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,174.14300003051758,171.20002961487256,35.293351210937885,-1.0931448831762793,184.63435413951413,163.65164592152104,0,AAPL
158.0056915283203,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,173.4099998474121,170.2876453769978,34.362961572414804,-1.6785511859674216,185.1731257775392,161.646873917285,0,AAPL
156.20684814453125,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,172.38249969482422,169.28691712959773,32.23175395547227,-2.264854393900862,185.09966155297465,159.66533783667379,0,AAPL
156.11888122558594,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,171.4025001525879,168.37292525453188,32.12680086850341,-2.705577647653058,184.8398292427781,157.96517106239767,0,AAPL
155.65936279296875,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,170.3944999694824,167.50121820369105,31.54902937316244,-3.057533825348031,184.3032057073443,156.48579423162053,1,AAPL
